,r,nmse_test,expression,directory
688,0.968820488086953,0.0010357429740067,[(cos(1.2805947485900169 + 1.2396015433250511/(-x1 + 0.1829740140829254*(1.5511190827951733 - x1)/(35.939396931383926*(0.30302356614308243*x1 - 1)**3 + 0.44756240440111894) + 2.898670902025742)) - 0.08604309952579343)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
777,0.9688207821333602,0.0010357228097138,[tan(35.604583663514571*(-1 + 1.1841604983868308e-8/(0.023391096338636846*x1*(x1 - 10.4851933542752) + 0.86203577974456933 - 1/x1)**3)**3/x1**3)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
302,0.9688208573621644,0.0010357176509166,[tan(35.605276758495773*(-1.191947043867277e-8*x1**3/(0.004848703203568806*x1 + (0.286125555289546*x1 - 1)**3 - 0.0013553729943377024)**3 + 1)**3/x1**3)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
419,0.9688213489760072,0.0010356839389511,[x1/(-x1 + 8477787.963804072*(0.01562449270513181*x1 + (x1 - 3.126891221780002)*(lj(x1) + 0.0593144367850908)**2 - 0.028269071646287888)**4 + 6.845546996833955)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
115,0.9688216579654738,0.001035662750582,[1.9132236446766007*x1/(x1*(x1**3 - 345.26743333608954 + 395.9357225157166/(x1**3 + 33.90543215199055 + 135.28195219695056/(x1 - 5.055355111216891))) + 1213.4561747235684)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
355,0.9688217243575404,0.0010356581979014,[0.008025804439196002/(x1 + (x1 - 10.562218921069475/x1)*(tan(0.4106094038172934*x1 + 4.2494167396587875/x1)**4 - 0.5814593949595848) - 3.235900660582383)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
78,0.9688222342909708,0.0010356232307647,[7669.18597936015*(0.012397829047745411 + 1/((-x1 + 0.016486133733339375*x1/((2.9013905439218854 - x1)*(x1 - 7.482989140730383 + 14.37605648131633/x1)))**2 - 4.000429268543661))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-201044
140,0.968822360638716,0.0010356145669486,[tan((-3.0668886693695248 + 0.010738592360018805/(x1 + (74.72656730525404 - 41.16921225209294/x1)/(x1 + 2.9397461423907894) - 13.262970969074278))/(x1 - 0.6385130853608459))**4/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
830,0.9688229040680966,0.0010355773037846,[-4.539169943940792e-5 - 192.86170924678154/(-x1**4*(x1 + 0.00078379638974419047/(0.010688195213810875*x1 + ((1 - 0.32153340105405563*x1)**2 - 0.053225547004704384)**2 - 0.026849311375145917)**2) + 809.5666447836356)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
736,0.9688229644917364,0.0010355731605561,[-0.009900915193529174/(x1*(-0.1426887064459996*x1 + 0.38144691165535156 + 1/(0.059680267851408598/(0.2873256326818536*x1 - 1)**3 + 44.311640883634574/x1) - 0.28581372161151051/x1)**3)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
0,0.9688232113856222,0.0010355562312176,[2.935444503965813*(0.0042861175800446351 + 1/(9.5023205949975689*(-0.3244032231810095*x1 + 1 - 0.093166850605456449/(3.3781973308623589*(-0.54407339900907677*x1 + 1 - 0.17284448734358324/lj(x1))**2 + 0.5471325959859339))**2 + 2.264398172426987))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
44,0.9688242638526992,0.0010354840659462,[-0.14497188149485518/(x1*(-x1 + 5.612171050509358 + 1/(-x1 + 7346314.4438463297*(-0.023539396266006125 - 1/(-x1**4 - 42.658321394486485))**4 + 2.2185971384356775)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
318,0.9688245241353172,0.0010354662193717,[8.812163099158919e-19/(0.0002630178774522652*x1 + 0.0002579255995568369 - (0.1485390989916045/(cos(x1) + 1.4368358024894214) + 1/(-x1 + lj(x1)))**2/x1**3)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
599,0.9688255561363656,0.001035395460651,[x1**3/(13.520299247272323*x1 + 3531.6441750577997*(-(0.34977095319402667*x1 - 1)**3 + 0.14293900818723794*cos(x1)**12 - 0.19968429649999097)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
315,0.9688265591324686,0.0010353266931035,[-0.000892783596287411 + 0.02078115429058702/(x1 + 34.139644878566274*lj(0.094684192568388342*x1 - 0.011674686585567275*x1/(2.71664655372285 - x1) - 0.094684192568388342*lj(x1) + 2.890119179470023))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
402,0.9688267358135793,0.0010353145797219,[0.7102532111669718/(8.5123766172188233*(0.40337723614700265*x1 - 0.086382475595149266*cos(5.970932190246387 - 17.46490042934616/(x1 - 1.7551588972951586)) - 1)**3 + 1.1560465941818372)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
746,0.9688269516654489,0.0010352997808675,[0.09024071700221993/(0.062080379766824512*x1**4/(21.52667856775998*(x1 - 2.364360435051439)*lj(x1) + 11.1640589725452) - x1 + 8.751790889721025/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
496,0.9688273420543384,0.0010352730159998,[548.4537755526202*(0.0046273248011518412 + 1/((-x1 + x1/(-x1 + 957.8569069883492*(1 - 0.2867242674360199*x1)**3 - 1.663116613146192))**2 - 5.255118042189176))**3],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
43,0.9688292092849674,0.0010351450046818,[0.136259461573465/(x1*(x1 - 111.98456112919061*(0.3493096373884436 - tan(32.990950586388564/(x1**4 - 20.17419286463865)))**4 - 3.9781147763081206 + 89.5852305732328/x1**4))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
98,0.9688293442135836,0.0010351357547362,[-0.00024429878311006117 + 0.08678325456934438/(x1*(x1 - 8.438558058730498 + 25.562578373921298/(x1*(2.5363658609972584*x1 + tan(3.766312886633228/x1)**4))) + 16.29781316098795)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
663,0.9688317299401568,0.0010349722100171,[1.5723561127858358e-17/((3.0608084979837814e-5*x1 - (0.12581604781867927*x1 - 0.73217568884155203 + 1/x1)**2*lj(x1)**2 - 1.9917132184901027e-5)**2 - 7.6980631198377219e-10)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
288,0.9688325621148672,0.0010349151665665,[0.056996733746028534*(31905.43238404641*(-0.01091457443164646*cos(2*x1 - 1.551447454827178) - 1/x1**3)**3 + 1.1744464454893329)/(0.38484276200357895*x1 - 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
168,0.9688329546078752,0.001034888262753,[1625.654241805922*(-0.001898141093743899*sin(2*x1 - 31.760115583329792 + 108.01048671498172/x1) + 0.002064932916383398 - 1/(x1*(x1 + 5.9558808983785365)))**2/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-03-23-000415
62,0.96883325836824,0.0010348674414595,[5.201129679869918*(0.077804376353466251 + (lj(x1*cos((17.328242375820032*x1 - 105.25772286897477 + 166.285558760706/x1)*lj(x1))) - 2.076770389514984)/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163438
378,0.9688345054387012,0.0010347819631854,[17.543447454158258/((x1 + 6.218987078326899)*(x1 + 7259009.7690897292*(-0.00095826418442543319*x1 - (lj(x1) + 0.15658261052521905)**2*lj(x1) + 0.0028776544508671846)**2))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
688,0.9688345691308462,0.0010347775976188,[0.8196032009930252*(0.7371002815236489 + (cos(3.818585389823329*(-0.2267275877069988*x1 - 1)**2 + 5.507567090573356*lj(x1) + 0.3347829509380766) - 11.446032405956878)/x1)**2/x1**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
71,0.9688347988333076,0.0010347618535077,[0.12349537908174126/(-2*x1 + 7.5692973838616748*(0.36347305051759135*x1 - 1 + 0.44646869497650768/(x1**2*(x1 - 7.488769103036389 + 14.767672257237432/x1)))**2 + 5.945827567018658)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-063107
437,0.9688374729349344,0.0010345785764014,[x1/((2.91168335385896 - x1)*(-x1 + 13.74773331335681*(1 - 0.2697021760949954*x1)**2*(-229.5956012288896*lj(x1) - 13.62207505975136) - 14.46234434416216))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
332,0.9688377299817303,0.0010345609598818,[tan(27.71694085159974/(12.17121668633245*(-0.4347323931285886*(3.146763974831543 - x1)*(200.80120752063898*(-lj(x1) - 0.063482789047656685)**2 + 2.189134379136373) + 0.4347323931285886*lj(x1) + 1)**3 + 39.42192355422036))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
88,0.9688380176650512,0.0010345412438988,[0.2892690405023726 - 0.2897252455461332*cos(0.896284428569447/(x1 + 2784.0545957082484*(lj(x1)**2 - 0.076077325223097005 + 0.010375697866475485/(x1 - 3.072928296253513))**3 - 2.933415412123116))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
197,0.9688395140305088,0.0010344386957567,[0.03601604611693098*tan(0.1321925433333918*x1/(0.8834615537511746 + (-2.3271024031341674 + (199.7513250695739*(0.2659975170703288*x1 - 1)**4 + 1.1478299310295539)/x1)/x1) - 0.01241812042213993)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
14,0.9688397905655384,0.0010344197449925,[0.11085923553870945/(-1.224447721801371*x1*(-x1 - 16.980669284025825*(1 - 0.2398364794791455*x1)**4/(0.48685982825253792*x1 - 1)**4 + 9.095328651096926) - tan(4.523817785537467/x1) + 27.600888487145983)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
253,0.968841186985872,0.0010343240520396,[(-0.10371685094370633 + (-10.901167426016125 + 4.3967650321616261e-6/((0.35393187760687965*x1 - 1)**2*((0.2550590100129001*x1 - 1)**2 + 0.06161935293401421)**4))/x1**2)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
118,0.968843068046024,0.0010341951554489,[0.08414145158188802/(10.067858219403746*(-0.31516026321155783*x1 + 0.39305420070401014*(0.89544621737948444*lj(x1) + 1 - 0.38252004532089549/(10.68208589150657*(1 - 0.3059651533891099*x1)**2 + 0.4603146694633165))**2 + 1)**2 + 0.14390483898536557)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
145,0.9688457738533164,0.0010340097593644,[0.048774379964695109*x1**2/(104.68402499821076*(0.31262945741682303*x1 - 1 + 5.4662718450564837e-5/(0.04347083719610923*x1 - 0.2176144820944499 + x1**(-2))**2)**4 + 0.8110417469935309)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-201044
63,0.9688458046929184,0.001034007646403,[8.842093714340626/((27.872807604457056*(0.32981704349782058*x1 - 1)**3 + 0.019504842588414575)*(241.36592258349429*(0.16061077659362026*x1 - 1)**3 + 0.001589591766765149*lj(0.3244992734019816*x1) + 12.32369599436754))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
1,0.9688458173228292,0.0010340067810711,[0.00024877872249786768/(0.078860267984981896*x1 + 0.0015006795209262998*(0.9443428519327046*(x1 - 2.5790003183197316)*lj(x1) - 1)**16 - 0.54627020863739912 + 1/x1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
362,0.968846383426573,0.0010339679951551,[0.0067387903668980359/(0.25053523972693958*x1 - 1 + 0.32431553009773993/(x1 + 107.14955094377045*((-0.31081531589863336*x1 + 0.31081531589863336*lj(x1) + 1)**2 - 0.040897548159409939)**2 - 2.315375158635794))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
814,0.9688472256475952,0.0010339102928265,[0.4396701512860965/(x1 + (0.41820466894790903*x1 + 201.64730133774687*(-1 - 0.04554054581623933*(lj(x1) - 3.698213515485921)/(0.01560170962495831*x1 + 0.11817871441149867))**2)*(x1 - 4.981997558850679))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
704,0.9688487261057832,0.0010338074975273,[0.008307493973897791/(-x1 + 0.11123162468743371*(-x1 + 0.51683241686797619/(x1 + 42.047011279066511*(0.392704806786231*x1 - 1)**4 - 2.02654691579215))**2 + 2.3304078622696163)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
292,0.9688501214318288,0.0010337119096262,[2.388562709073712e-9/(x1*((-0.01069758631256371*x1 + 0.06034007375863257 - (0.3216040059938112*x1 + 1 - 0.9855519805282597/(x1 - 2.787632380862943))**4/x1**4)**3 - 5.283306767120829e-5)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
119,0.9688508498537794,0.0010336620103764,[0.086269690759953269/(0.9791152611677728*(0.1140452710673491*x1 + (x1 - 3.095323933175014)*(x1*lj(x1) + 0.3313109097825132)**2 + 0.82034401111563668)**2 - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
274,0.9688533360931034,0.0010334917046107,[0.2835181761668076/(x1 + 640.8492960786984*(-0.0790045383798821*x1 + (0.6065572731110273 - 1/(x1**3 - 43.91350900820861 + 654.2551936283712/x1**3))**2)**2 - 2.7689622005564067)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
0,0.9688539016059592,0.0010334529694311,[x1*(0.06514008543396162*(0.33396631799311355 + sin(0.5416452707253975/(40.277260010360293*(1 - 0.29172928468495286*x1)**3 - 0.3960716110039167))/x1)/(0.4090089793617944*x1 - 1)**4 - 2.8332239088709546e-6)],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160720
284,0.9688555101283204,0.0010333427968368,[0.4639642937800748/(43.50813025818667*(0.2843216036271145*x1 - 0.33227630715831039*(x1 + cos(29.477550096401746*lj(x1) + 4.223786881735424))*lj(x1) - 1)**3 + 0.836777199560239)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
189,0.9688574892905462,0.0010332072465502,[0.01709917793778219/(12.28448300302398*(1 - 0.2853129985689117*x1)**2*(x1 - 9.49448006469388/x1)*lj(x1) + 1.1316741700575371*(0.32360583053235178*x1 - 1)**2 + 0.028834776647784747)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
19,0.9688582733813106,0.0010331535477899,[53.32084587958694/(321.95437488996066*(0.055731769795126915*(3.107318665289239 - x1)*(10.905155271621896*x1*(x1*lj(x1) + 0.32794663536172694)**2 + x1) - 1)**2 - 245.3823350128166)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
653,0.9688587204209932,0.0010331229327672,[-34.23365480619297/(x1*(-7.4488372014830349*(0.51203994130500622*x1 - 1)**3 - 6.464925959747654)*(lj(x1) + cos(15.823193632518349 - 163.0101009669406/x1**3)**2 + 2.1955595174957643))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
573,0.9688599760069044,0.0010330369479196,[(-0.03362935956985059 - 0.27072136685118614/(-x1 + 0.07935822586601621*cos(4.110670514815111*x1) + 6.72675367415169 - 0.07935822586601621*(cos(x1 + 2.8095907814428838) + 149.68963872032256)/x1))/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
33,0.968860733072742,0.0010329851044865,[(0.6153772093114843*x1 - 3.1617666123346875 + 12.081579280812062/(x1**2 - 1.2698751762326392))/(182.1236286527958*(0.2722127270272593*x1 - (0.5217400952842893*lj(x1) + 1)**2)**4 + 0.23742145297683978)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163335
5,0.9688608766049104,0.001032975275642,[0.19551979380109538/((0.43946205780777332*x1 - 1)**4*(0.05610729084821922*x1/(-x1 + 106.0075007567213*(1 - 0.3116490813697128*x1)**4 + 8.246644565348166 - 15.491693579035662/x1) + 1)**4)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
779,0.9688613411319492,0.0010329434659424,[tan(0.15676868586423787/(x1 + x1/(x1 + 291426.26851726416*(0.20307359609973706 + 1/(-x1 - 1.814179339518242))**4 - 1.8520054010873888) - 5.428689303729679))/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
787,0.9688619658032244,0.0010329006907692,[0.030553252639502908*tan(209.75683506431007*(0.069046542984990344*x1 + 1)**2/(29229462488.875152*(0.00032463329287510684*x1 + (0.068727574773079892*lj(x1) + 0.25212968245811503 - 1/x1)**3 - 0.0001936784948667912)**3 + 199.70630755535572))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
753,0.9688623817225794,0.0010328722106754,[1215.957551327881/(x1**3*(x1 + lj(2.7973681327688116 + (42.849122013527211*(0.28577179154045044*x1 - 1)**3 + 0.07275542911411115)/(x1 - 2.6922596205284313)))**3)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
12,0.9688624793255128,0.0010328655273712,[tan(8.09596901670758e-5/(9.8206015689032976*(0.31910304922939865*x1 - 1)**2*((0.01415328935541579*x1 + lj(x1) + 0.01696858391567682)**2 + 0.06289899445739239/x1)**2 + 0.00015329629596158066))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
29,0.9688631208488128,0.0010328216000073,[(844.85495932362784*(1 - 0.022959124864004763*x1)**2 - 1952.0658958397826/x1)*(cos(4.106000110017469*x1 - 18.69025856733611) + 4.6472696888896845)/x1**6],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
68,0.9688631614141794,0.0010328188223869,[0.004207856013298523/(-2*x1 + 76.0123154050725*(0.71930900350553056 - 1/x1)**4 - 2.858470085017157*(0.086492602019769968*x1**2 - 1)**4*lj(x1) + 4.325348127157428)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
368,0.9688637859325502,0.0010327760604249,[(lj(x1)**2 - 0.3285019931030595)/(x1**4*(x1*(2.5344671988404916*(0.27496695338892151*x1 - 1)**2*lj(x1)**2 + 0.9982410472957904) - x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
49,0.9688644454273734,0.0010327309045793,[(1.6120237341726324*(0.85285694315901902*lj(0.9692645819300296*x1) + 1)**3 - 0.33482649877650195)/(3735.8073738983609*(0.064447366416709708*x1 - 1/x1)**3 + 26.808320734832346*lj(0.9855663898102397*x1) + 7.012878978132939)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
168,0.9688651314238248,0.0010326839352707,[65.42822860686766*cos(4.134519208674743e-5*x1**2/((0.2923010385645875*x1 - 1)**4/(0.3749077440109122*x1 - 1)**4 + 0.37976245227593354)**8 + 2.2804819894088197)**4/x1**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
592,0.9688659408537492,0.0010326285160875,[0.0047960604473063345/(0.2343888835415329*x1 - 1 + 0.02807690685344607/(0.1054249052873836*(0.4569674756797049 - lj(x1))**2 + (0.324692016051186*x1 + 0.324692016051186*lj(x1) - 1)**2 + 0.2607218696669961)**2)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
644,0.9688664352413509,0.0010325946676626,[0.2263322162420855/(x1*(0.01055911073047301*(x1 - 0.8687001371472073)**3/(0.2193861035010328*lj(-0.30665939948604025*x1 - 1.1294786131769908 + 0.50911003687739562/(3.2646799829872744 - x1)) + 1)**3 - 0.021086497927339427))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
152,0.96886645555689,0.0010325932767645,[0.003350383341361583*x1/(0.01573272860061519*x1**2 + 0.03126994806142016*x1 + (x1 - 3.100886805030802)*(x1*lj(x1) + 0.3113548270443858)**2)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
343,0.9688674198365193,0.0010325272587558,[12178111.66896312*((x1 - 1.621445193498633)/((x1 + 0.14841502082838376/(42.75381874783338*(0.2859839735485266*x1 - 1)**3 + 0.2870485650585685))**3 - 18.41438499258142) + 0.043817987921920695)**6/x1**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
363,0.9688687203158142,0.0010324382268743,[lj(x1) + 25.119678697198676/(-x1*(31934355531702.56*(-3.151959399151451e-5*x1 + (0.1777311028543285*x1 + 0.1777311028543285*cos(x1) - 1)**6/x1**6)**3 + 247.94993618122925) + 818.5302094504234)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
14,0.9688692052597496,0.0010324050282576,[(x1*lj(x1) - 0.07417759989775254 + 3.561022879271538/x1)/(1.102706342385127*x1 + 147020.89410843888*(-0.26409187206999669 + 1/x1)**4 - 2.743741949902438)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
278,0.9688721768329088,0.0010322016106945,[0.07518625687787257*x1/(-0.11675676187628121*x1**2 + x1 + 49101.131853580891*(0.37087385879056287*x1 - 1)**4*(lj(x1)**4 + 0.00014727913551105417) - 1.594800930106948)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
385,0.9688728881000086,0.0010321529244167,[0.030007944847954025*tan(66.67165993791677/((x1 + 9.987442644774694)*((-x1 + (x1 + 36.183756358680846 - 94.4509673650303/x1)/x1)**2 + 3.3128008487756028)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
335,0.968873316979524,0.0010321235681762,[-0.00036094953011641274 + 3.1413706565085602/(-170.35125123554738 + (x1*(x1 + 0.1462891400582681*cos(47.06790237865207/x1))**3 + 465.0699722464543)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
461,0.9688738000697692,0.0010320905018135,[0.10505007383198886/(16.48969929528306*(-0.24625986214489137*x1 + (-1 + 9.1576201185827697e-5/(0.0539759994192167*x1 + (1 - 0.260838253331102*x1)**2)**4)**4)**2 + 0.1794243662725304)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
3,0.968874319169212,0.0010320549713352,[1.814743077257855/(0.00029978391844631171*x1/((lj(0.8041627722843423*x1 + 2.1985382561333013/x1) + 0.0807228444178434)**3 - 0.001344702195392855 + 0.010904967903043844/x1) + 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
2,0.9688743919070406,0.0010320499927459,[0.012566670609356923/(-x1 + 0.113587031267145*(-x1 + (-4.416533129446975 + 17.597973847022654/x1)*(lj(x1) - 0.32178057029747203)**2 + lj(x1))**2 + 2.132238402956589)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
98,0.9688744586515216,0.0010320454243866,[4.751729793979827/(3955.426557749144*(0.3950418903047753*x1 - 1)**4*(-0.101886592041449*lj(x1) + 0.1097831524553243 + 1/(x1 + 0.0023231983042880343/lj(x1)**4))**2 + 7.976847934414629)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
189,0.9688752679605588,0.0010319900316798,[63.88521119563548/(x1 + 0.10146780937501032*(0.83469989981941674*x1 - 1/((x1 - (x1 - 12.542099709919569)*lj(x1))*lj(x1) + 0.5641914302332875))**2)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
251,0.9688758234231416,0.0010319520142663,[-0.00024505487702559652 - 0.08399506687749838/(-x1 - 24.16249119702611*(0.2034366265376711*x1 - 1)**2 + 3.964979443474774 + 111.33050588046558/(16.214828511149871*(0.62856173660085486*x1 - 1)**6 + 37.35843732050605))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
132,0.96887623397628,0.0010319239153387,[8.337616614938844/(836.2471732593793*(0.1061422881755098*x1**2 - 1)**3 + 17.840969612378338) + 0.06837692361736464/(36.443069149341845 + (x1**2*(x1 - 10.533478047437004) - 39.764750646418065)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-063107
444,0.96887698229193,0.0010318727004383,[-0.01821128517225783/(x1*(3.376263259676108 - x1)*(lj(x1)**2 + 0.1837075416254614) - 0.36201391077901 + 243.74819785517787*(1 - 0.48693114427304912*x1)**4/x1**4)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
93,0.9688773942217483,0.0010318445084401,[2.5997183838178715/(x1*(118.12908077645674*(0.1730341571490802*x1 - 0.6997360540188866 - 1/(x1*(37.890292976788515 - x1**2) - 95.53764781217295))**2 + 1.3953757121484593))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
56,0.9688782603983084,0.0010317852296571,[-sin(0.0008279885770657214 - 0.014293407690625527/(x1 - 6.423230398595383 + 10.392029987562829/(x1 + 0.6204263538847244*(1 - 0.307024535288093*(0.5866491278392305*x1 + lj(x1))**2)**2)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
842,0.968878938360931,0.0010317388329892,[14969.07021865697*(0.009027802174677384 + (x1 + 0.00047067358131069704/((x1 - 2.971451055687949)*((0.26149787471930991*x1 - 1)**2 + 0.032930911294632068)**2))**(-2))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
385,0.9688794138481556,0.0010317062934747,[0.65660622230775732*sin(8.7245967172343428e-15/(-1.506634592367904e-7*x1 - (0.04711957380091477 + (-0.8366064627184452 + 1/x1)**3/x1)**3 + 4.024691846152375e-7)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
132,0.96887945101546,0.0010317037499887,[1.0266072891774287/((x1 - 2.8792484580142337)*(-3.9729072174075895*(3.164254955218759 - x1)/(lj(x1) + 0.34070231247924576) - 26.72099104213249 + 1042.3350233714443/x1**3))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
483,0.9688801115886488,0.0010316585452566,[0.03075578288253635*tan(x1/(x1*(0.878854209279414 + 1271.977953842997*(0.0704539599316008*x1 - 0.5344210582714732 + 1/x1)**2/x1) - 0.721119959439058)) - 0.0004507381384534792],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
536,0.9688802095024728,0.0010316518448499,[0.03084760345748166*tan(1.1367287853243062*x1/(x1 + 1450.648864564679*(-0.0035560627828469855 + (0.26543046940056981*x1 - 1)**2/x1)**2 - 0.8226837534778344)) - 0.00044963289781816395],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
186,0.9688802269618249,0.0010316506500796,[0.030665312865294593*tan(x1/(x1 - 4.508797217306353 + (23.488212190211676 + (1308.503581848502*(0.26332184141000778*x1 - 1)**4 - 40.988330369340055)/x1)/x1)) - 0.00045071491217185862],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
875,0.968880232260698,0.0010316502874698,[0.03079472312003793*tan(1.137328444619088*x1/(x1 + 413.68800954273016*(1 - 0.13183122273918111*(x1**2 + 14.193963132816016)/x1)**2 - 0.8215342384336699)) - 0.00044974816023002],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
337,0.9688803367129224,0.0010316431396606,[-tan(0.0007369002856714426 + 0.011634919271435394/(-x1 + 8.110334786934235*(x1 - 5.697172839677773 + 8.254733201820732/x1)*lj(x1) + 8.6232719476588 - 17.34717245187769/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
81,0.9688805197857496,0.001031630611799,[4229841799032.2847*((-0.1046546131003283 + 0.259794246610182/(x1*(0.27591866451176783*x1 + lj(x1))))*(lj(x1) + 0.07213586744582982)**2 + 0.0019700858254340653)**4/x1**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
315,0.9688805521958278,0.0010316283939524,[1.8815068553029698e-6/(3.9071097131019094e-5*x1**3 + 3.9071097131019094e-5*x1 - 0.0010934852107800671 - 1/(x1*(-(x1 + cos(4.548619110839817*x1 + 42.11478509872491))**3 - 136.12823547178596)))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
667,0.9688812523598376,0.0010315804818103,[0.0827511607469938/(x1**2 - 8.77785576132835*x1 + 19.888347546982658 - 20.902377455037636/(x1 + (-0.3972364193274128*x1**2 + x1 + 0.52327594774209613)**2)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
