,r,nmse_test,expression,directory
794,0.9838967910830771,0.0002678710415789,[-3.3521447176085921*(0.73904232317599552*sin(0.38564330418044714*x1 - 1.1036352602308888) - 1)**4 + (sin(1.64042345427729*x1 - 0.6817461773088078) - 0.38007954404348887)**4],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
198,0.9838967910853552,0.0002678710415019,[-3.3521579827410994*(0.73904159204183181*sin(0.3856428241110733*x1 + 2.0379597539949486) + 1)**4 + (sin(1.640424776176731*x1 - 0.6817500427177333) - 0.3800801038622128)**4],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
374,0.9838982715906776,0.0002678209824271,[(42.32858638382716 - 12.255079378077832*x1)*(21.80178701908264*(0.2141676905971547*x1*(x1 - 2.611314629504235) - 1)**2 - 25.566477221038962*sin(x1 + 0.2690418426103637) - 15.575158929254197)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
369,0.9839001437369236,0.0002677576880422,[-0.4502687932580979*x1*(27.48310885710566*(-0.19075110874265685*x1 - (0.36772756613874613*x1**2 - x1)**2 + 0.69725069683942653)**2 - 17.989533561469187) - 24.09593382265762],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
443,0.9839001438520524,0.0002677576841502,[x1*(8.10014477561942 - 12.374497455298492*(0.19074698394345203*x1 + (-0.36772813611224447*x1**2 + x1)**2 - 0.69724254355827361)**2) - 24.095974894809796],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
432,0.9839001438524112,0.000267757684138,[0.45023961726186313*x1*(20.211782570620375 - 27.484265206416942*(x1**2*(0.3677281664398684*x1 - 1)**2 + 0.1907470959514892*x1 - 0.69724281276669212)**2) - x1 - 24.095974423149787],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
192,0.9839012803003404,0.0002677192663479,[1.064422741434392*(0.92771758897233752*(-0.7272899142408908*x1 + 0.98658737699887824*sin(x1 - 0.40896726993282645) - 1)**4 + 8.089294672065035)*(sin(x1 - 1.5992004907711153) - 0.9893950419272849)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
418,0.983903348133121,0.0002676493702531,[-8.761119057306042*cos(x1 + 0.654728432228024) - 17.435289578604092 - 1.3299755674718428*cos(x1 - 5.2783601682848635)/(cos(x1 + 6.187868500232842) + 1.0605301353283334)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
464,0.9839033502751612,0.0002676492978536,[-8.7616516458154694*sin(x1 - 4.05768226727801) - 17.43440318693765 + sin(x1 - 0.5667869498581785)/(0.7523383346326109*sin(x1 + 1.4755181517412836) + 0.7979181484281112)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
745,0.9839033513858456,0.0002676492603132,[(20.386168513618685*cos(x1 + 3.1044397974204054) - 20.944458636411103)/(cos(x1 + 6.187919828518908) + 1.0605894965321059) + 8.761734549677392*cos(x1 - 2.486876922526305) + 2.3135472743885463],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
755,0.9839033515520454,0.0002676492546958,[-8.7622002537195082*(-sin(x1 + 1.4011508389626968) - 1.168660535984086)*sin(x1 - 0.8416705565945081)/(sin(x1 + 1.4755847231537262) + 1.060609104791662) - 17.884811466175955],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
257,0.9839033515625532,0.0002676492543406,[8.762257257230976*(1.0228963740175918 - sin(x1 - 1.6005088997497858))/(-0.48472882042824017*sin(x1 + 1.4755902940484227) - 0.5141116431571733) - 8.762257257230976*sin(x1 - 4.057695676886179)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
238,0.9839049329092544,0.0002675958086305,[7.257573195985957*x1 + 7.257573195985957*(2.813799176675562 - x1)*(0.267413154767805*(0.7850451348440326*x1 - 1)**3 - 0.08185398942753859)*sin(1.806758936239262*x1 + 0.2300248227629717) - 22.535782455464569],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
95,0.983905449561356,0.0002675783482276,[-9.2526616611902733*(1 - 0.1174179691038535*tan(0.4676469934897348*x1))**2 + 10.487554349508889*sin(0.2065604093513741*x1 - 1.3559604971050613*(0.39030132356715715*x1 - 1)**2) - 5.0213776436024732],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
582,0.9839057312009196,0.0002675688303871,[9.206259787268541*x1**2/(x1 + 0.056482214515128665) - x1 - 23.179137354704654 - 0.6760416774115311/(sin(1.363209395206403*x1 - 3.6327362913394383)**2 + 0.38032398951883084)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
414,0.9839067776087606,0.0002675334691908,[-x1 - 43.625820653596823*(0.07487239943199144*x1 + 0.03021556382767076*sin(0.88595519523778363*x1 - 1.2845231812937197)**16 - 1)**4 + 16.78209929393923],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
420,0.9839077773245588,0.0002674996881088,[x1**2*(-sin(x1 + 1.3873006832818673) - 0.17421135437471158)**4 - 22.317964955654976*(0.0023204255220977722 - sin(1.468590102844837*(1 - 0.2024344123766859*x1)**2))**2 - 2.4327570659216193],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
480,0.9839089057397504,0.000267461560831,[-3.488176316616193*(0.7317292111649047*sin(0.3781087390820719*x1 + 2.053636239436748) + 1)**4 + (sin(1.647371763272212*x1 - 0.70407855115109909) - 0.37342946964022145)**4 + 0.24273838397626277],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
899,0.9839089058946682,0.0002674615555968,[(0.373420946286597 - cos(1.647371959468934*x1 - 2.274868498544136))**4 - 3.4882059631670362*(1 - 0.73172765640318538*cos(0.3781052646895529*x1 - 2.6587534248659304))**4 + 0.24291757704019043],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
301,0.9839102645721844,0.0002674156518591,[7.9627028964390211*x1 - 23.892429576171762 - 26.452463136158715*cos(x1)**4/(0.02764607714345081*tan(x1 - 4.58343988825745)**4 + 14.224394565372375)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
351,0.9839113338922107,0.0002673795270979,[0.76972946296587219*(x1*(x1 + 7.546283746144617) - 32.81985972672492)/(0.59461735890866142*x1*((0.6671170625017954*x1 - 1)**6 - 0.3264527231460409)**2 + 1)**2 + 0.39348273205086587],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
566,0.983914090496576,0.0002672864125473,[7.982762160746326*x1 + 0.6165780897203955*sin(x1**2*(x1 - 2.081501256399222) - 2*x1 + 5.8180206985860921) - 24.47837609129047],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
173,0.9839151647812282,0.0002672501291258,[x1*(-0.0724770964037149*x1**2*sin(1.9550600124598525*x1)**2 - 2.629179792552849*(-0.4074695175830878*x1 + 0.4074695175830878*sin(x1 + 2.3356541547192924) + 1)**4 + 8.361763182213135) - 24.339743261224893],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
299,0.9839162186084278,0.0002672145391143,[-(-x1*(0.6155583181163324 - 0.07324025311647812*sin(x1 - 1.922431406026843)) + 1.0198819862382387)*(x1 + sin(x1*(x1 + 1.7156079427255266)) + 13.353347044488286) - 11.122253832901098],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
808,0.9839167255872606,0.00026719741822,[-(2.433214749103116*x1*(cos(x1*(x1 - 3.4872350883788337)) + 2.4826576314547335) - x1 + 8.275683158025428)*cos(0.8593792542941768*x1 + 1.116462166948343) - 20.810940406077535],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
990,0.9839248498983496,0.0002669231339509,[x1 - 82.14898791361125*(1.96928513588114 - sin(x1 - 0.9923265535731032))*(0.3229355068154432*x1 - 1)**2/(10.24711207690922*(0.3123915348153332*x1 - 1)**2 + 0.12812209909813158) - 2.517196059222557],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
128,0.9839251238126496,0.0002669138888838,[7.878914507101893*x1 - 0.59026299663842765*(0.2464423647137899*x1**2 + 1)**4*(-0.35135905568560381*x1 - 0.35135905568560381*cos(2.788602594237548*x1 + 1.9154332311594064) + 1)**4 - 23.712279448324473],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
207,0.9839263107338588,0.0002668738302113,[-25.247486229003627*(0.2462273643859927*x1 - 1)**2 - 4.2785045891488184*(0.046569112023309981*x1 + 0.46989758898788411*(0.67237524443180311*x1 - 1)**6 - 1)**2 + 2.0089435131800032],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
333,0.9839294402103924,0.0002667682250389,[-x1 + 1.0646691485386728*(0.96915371590841056*x1 - sin(2.1138374586469686*x1 + 16.082628400513864))**2 - 9.37060838503915*sin(1.3792647617853582*x1 + 1.4559652955849757) - 15.051105873973972],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
337,0.98392957118784,0.000266763805634,[0.1022646578205658*(-0.1145125519210089*x1/(-0.032530115268494156 - 0.12723162885701012/(-x1**2 - 5.948620737137928)) + 0.1145125519210089*sin(x1**2 - 2.1826415390529377) + 1)**2 - 24.415803017472943],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
265,0.983929691185891,0.0002667597567259,[8.283369882512185*x1 + 106.8799855508524*(-((0.66243562169802417*x1 - 1)**2 - 0.78831750751066782)**3 - 0.2127415013157475*sin(x1) - 0.13581334254606974)**3 - 24.48888038200928],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
133,0.9839304627970924,0.000266733722204,[x1 - (x1/(-2.1262259647748765*x1 - 28.599128300136134*(1 - 0.27266431961243739*x1)**2 + 6.9578181650820468) - 8.510446744506714)*cos(x1 - 2.5206217304250313) - 17.806357740576022],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
392,0.983932429210476,0.0002666673804283,[11.946313292425937*(0.28932306019982539*x1 - 1)**2*(0.4017314813916671*(-0.1406287517244849*x1 + 0.14938744720045714*((1 - 0.98500855846083163*x1)**2 - 0.15102376019598991)**2 + 1)**4 - 2.3244301845187825) - 3.4657849385261769],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
362,0.9839332713504246,0.0002666389713775,[(x1 - 1.7487556066227785)*((1.3928781187137798 - cos(x1 - 1.471101428258965))*(-3.592728580100369*cos(2*x1 + 2.868981544941831) - 6.634799016871461) + 12.36780723110441) - 9.710785980681417],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
34,0.983935188575394,0.000266574300849,[x1*(12.3397536251862 - 1.3775904492259392*x1) + 2.9337098188066563*(0.69854482859673126*(sin(x1 + 0.05877430374716247) - 0.9619725144457815)**4 - 1)**3 - 24.231304232576456],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
109,0.9839379421026102,0.0002664814349046,[(x1 - 1.4820960147298816)*(-0.4732894508580437*x1 - sin(2.379940136277735*x1 + 8.0624921714659821)**4 + 9.3145760787768509) - 12.147455310696996],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
207,0.9839398476337402,0.0002664171784021,[(0.8263737723612986 - sin(x1))*(-sin(6.410085076471046*x1)**2 - 15.564656505135448) + 6.269209392577854*(x1 - 0.91895788072405984)**2 - 16.6137522583391],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
601,0.9839399138468976,0.0002664149457689,[0.9979410970391009 - 45.814758662762558*(-sin(0.71184255574822752*x1 - 2.1979586638826618) + 0.49777533075832773*sin(0.72104451638755352*(0.81081220106977094*x1 - 1)**2) - 0.39457906927922893)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
121,0.983939918354962,0.0002664147937624,[(3.623611491775406 - x1)*(7.418063372393571*cos(x1 + 2.029580756225539) - 3.810195404811634*cos(0.8848992183904847*x1*(x1 - 2.585547016267302) - 0.45893097908712543)) + 0.17334312349364833],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
369,0.9839407407709764,0.0002663870636329,[7.892864186444082*x1 - 23.35767581950193 - 0.6675333825299274/(x1**2 - 2.77209597991659*(sin(0.95342741608055*x1 - 1.3428528335549277) + 0.4057135995625553)**3)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
216,0.9839413582822936,0.0002663662434358,[7.51007021693162*x1 + (x1 - 1.8205424398362406)*sin(2.5150377972264062*(0.63056192286849412*x1 - 1)**2) + 0.7277249057269661*sin((x1 - 0.5723621219714633)**2) - 23.617743755638145],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
179,0.9839417428754564,0.0002663532768015,[1.0906392739658801 - 19.328308071115364*(-0.14443135312962765*x1**2 + 0.14443135312962765*x1 + 0.14443135312962765*sin(0.9845178468973911*x1**2 - 2.746615678025886*x1 + 1.3717677046402468) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
902,0.9839466316779352,0.0002661884782511,[170.13789319666268*(0.01318809116170575*x1 - 0.01318809116170575*cos(x1) + 1)**2 + 0.87629427482435239*cos(4.1162140568798938*(0.72895618657307617*x1 - 1)**2) - 189.39069030251073],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
155,0.9839469963580444,0.0002661761872166,[13.564291541343012 - 163.09063897579265*(-0.0074131961031657658*x1 - 0.51550505853349996*(0.0499933693020728*x1 + 1)**2 + 0.0074131961031657658*sin(3.2379146508928525*x1*(0.55573442697929225*x1 - 1)**2) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
772,0.9839492634871666,0.0002660997833613,[0.96816056757586572*(9.05274797551293 - sin(0.77283927647129346*(0.64994384938147273*x1**2 - 0.64994384938147273*x1 - 1)**2 - 4.630509480868705))*(x1 - 3.278668224064551) + 2.1207477758052453],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
175,0.9839497357961994,0.0002660838676375,[0.34327627667824*(-1072.0239669668899 - 3005.3074690652497/(146.47328455511697*(1 - 0.65996382604473692*x1)**12 + 51.78520660771249))/(x1 + 5.4294496385715) + 44.18307284520678],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
855,0.9839500461421112,0.0002660734099643,[120.40493598332263*(-0.031504505635798123*x1 + 0.002871413553914294*cos(0.1438926336628012*x1**4 - 3.1298208196792936*x1 + 7.2670180783117391) - 1)**2 - 144.67427239229912],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
526,0.9839502701980116,0.0002660658601227,[-x1**2 + 11.234147694832325*x1 + 20.97256729754417*(-1 - 0.001085272332444135/(sin(1.0338568422566474*x1)**2 + 0.022297607870457443))**2 - 47.515219717314434],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
502,0.9839509842609176,0.0002660417996247,[7.884111245871125*x1 + 2.3655485847481917*(0.75050923845070404*x1 + 0.75050923845070404*(x1**2 - 11.466456190950975)*(0.09296262338007394*(x1 - 0.917402963746413)**3 + 0.03384647713530767) - 1)**3 - 23.663759500078207],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
904,0.9839525293734454,0.0002659897405806,[-(4.301157015761297*(-0.70257302208278686*x1**2*sin(0.6096448462120054*x1 - 5.110647619093348)**2 + 1)**2 + 8.1952493826342534)*sin(x1 + 1.6053369365385517) - 11.655936784999106],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
200,0.9839535125336052,0.0002659566179773,[14.269286012297627*(0.15404737510419974*x1 - 0.012338745343761838*sin(x1**2 + 1.4010351070423397) + 1 - 0.62974257789567974/(x1 + 0.573744137450348))**2 - 24.257244743322406],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
216,0.9839535965335726,0.0002659537881225,[-(x1 - 3.9034050055002307 - 0.04406396592244009/(1.063561646651081 - sin(x1 - 7.804527423511786)))*(x1**2 + x1 - 2.6270376945999065) - 14.53206349924382],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
467,0.9839541685356704,0.0002659345184935,[0.47466833082126917*x1**2*(5.0329328227608245 - x1)*sin(x1 + 1.2126563298286641)**4 + 10.118156047035473*sin(x1 - 1.1775506776545823) - 15.228297214367348],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
300,0.9839573789658485,0.0002658263787669,[(-x1 - sin(x1 + 4.513675201363695)**3 - 6.543850634308839)*(-0.19188357496788233*x1 - 0.19188357496788233*sin(1.5697790345858633*x1 - 1.6133320303243321)**3 - 3.5613547823586916) - 43.240293583602366],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
413,0.9839580722297446,0.0002658030299328,[35.666531143217846*x1**2*(-0.25778395886421686*x1 + 0.0080958856279288822*cos((0.037823908842041704 - x1)**2) - 1)**4/(0.7675477457502527*x1 + 1)**4 - x1 - 24.339938395456134],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
447,0.9839585367939458,0.0002657873841997,[-13.420303576766521 - 0.02253736537910378*sin(1.6000143491765768*x1 + 1.059562046689105)/(-0.2431136946865661*x1 + sin(0.26473484686914217*x1) + 0.04246889710644836)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
178,0.9839613519677016,0.0002656925840959,[0.6326382053536392 - 3.879108152868167/(0.056483160437262008*(x1 + 0.25719620509959194/(-0.31388887416485213*x1**2 + (0.14862242824072841*x1 + 1)**3)**2)**2 + 0.15104502426992966)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
35,0.9839614047045406,0.0002656908083657,[6.7824891749566785*x1 - (x1 - tan(0.2481344892558537*x1**2 - 1.183130689847453) - 0.6324797515896087)**2 - sin(1.5367320801569746*x1 + 1.670951903568841) - 20.129178443808218],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
65,0.9839623652439984,0.0002656584666018,[x1*(x1*(-0.042954830930674942*x1 + 0.042954830930674942*sin(8.913124179320036*x1 + 25.560254710423926) + 6.2582433133749023) - 11.13284304965677) + 15.604893622175517*sin(x1) - 24.55314105407665],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
399,0.9839647534785244,0.0002655780625556,[8.123096410839215*x1 + (0.14544751718796846 - 0.24640816942590132*sin(2.6950184813229274*x1 - 2.884672304949081))*(-sin(5.59326788426999*x1) - 2.202490768364341) - 24.151268167512292],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
177,0.9839656678442976,0.000265547282175,[(-x1 - 0.09888801057920438*sin(1.8407334823107179*(0.8159615532093861*x1 - 1)**3 + 8.217925646803808))*(6.1785665162320591*(0.13387084175980678*x1 + (0.36588364511112926*x1 - 1)**2)**3 - 8.369042209350074) - 24.534400664600103],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
260,0.983966106892029,0.0002655325031244,[31.76682988614606*(0.153627667117015*x1 - 1)**4*cos(-0.3675985814729842*x1 + 0.1094736714294843*(x1 - 0.8909912474885604)**4 + 3.8065343709410133) - 0.6826205249553756],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
337,0.9839667884650458,0.0002655095611248,[x1 - 36.146434490662636*(0.068522375352680511*x1 - 1)**4 + 1.563104570391142*cos(-x1 + 1.035882513570262*(0.9825275776689079*x1 - 1)**2 + 2.0519794605253474)**4 + 9.846599595107985],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
507,0.9839671757564866,0.0002654965252075,[-19.61699933570664*sin(0.43580178755472165*x1 + 2.4522820451334985) - 1.287492582663971*sin(1.3818117723076944*x1 - 1.9971060040737637)**6 - 11.212913174666562],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
876,0.9839673751924354,0.0002654898124833,[0.9476116865915424*x1 - 26.31087969124516*(0.19232361889547384*x1 + 0.045509257329858738*(-0.54570236613442877*x1 - 0.54570236613442877*sin(2.50874751701451*x1) + 1)**4 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
966,0.9839704002053842,0.0002653880056825,[10.175052990848889*(x1 - 1.773545645246337)*cos(1.1971118016826043*x1 - 0.43695636968590556)**2 - 4.762189684280364*cos(1.7538107341385412*x1 - 2.1364671559095151)**2 - 8.016765116134808],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
768,0.983971790537732,0.0002653412208106,[8.416038273931157*(2.2459772569635756 - x1)*sin(x1/(1.4579143196649813 + 0.5771763616069933/(2.671781531649847 - 0.860140615106315*x1)) - 1.8225186489011875) - 6.364009771182801],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
716,0.9839718002543064,0.0002653408938615,[0.27484931804776924 - (2385.773524411269*(1 - 0.28195044115910791*x1)**4 - 0.9708497382771427)/(80.20241365239842*(1 - 0.31906133297191655*x1)**2 + 14.632508611213112*(0.51129353681292044*x1 - 1)**4)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
354,0.9839727627939486,0.0002653085067861,[-8.624508235200766*sin(x1 + 8.468142486345762) - 16.914142950549543 - cos(x1 + 7.032516327197072)/(-0.28720749623807956*x1*sin(x1 - 1.3264787362807184) + 0.94624740340152631)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
963,0.9839730314760756,0.0002652994666621,[5.683381780803462 - 27.348865682993683/(x1 + 1.30712897643314*((-0.734910083223848*x1 - 0.482952352647765*sin(x1 - 3.44215101098872) + 1)**2 + 0.10183361650835334)**2)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
48,0.9839735824704072,0.0002652809283114,[-x1 + (x1 + cos(2.1163765458934938*x1 - 1.2080593790695272) - 0.28563214535255904)**2 + 9.688024904509994*cos(1.2578215072903116*x1 + 3.2004421754072939) - 14.567569120607589],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162348
301,0.9839736155533289,0.000265279815249,[0.6679386104004683 - 1479455172.2124166*(0.26721980137342075*x1 + 0.26721980137342075*(2.6430907038796776 - x1)/(9.798496296864653e-9*x1**16 + 0.0114608884254359*x1 + 1.049753487685153) - 1)**16],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
